DESTINATION_LOC_ID,DESTINATION_DW_LOC_ID,ORIGIN_LOC_ID,ORIGIN_DW_LOC_ID,TRNSP_MODE_NM,TRNSP_MVMT_VAL,VHCL_LOAD_VAL,VHCL_UNLD_VAL,TPLN_IND,ORIGIN_CRU_ID,DESTINATION_CRU_ID,SYS_ID,DW_CRTD_DTM,DW_UPDT_DTM
01HWZ0XBMM3S5VE9R3PX90D8N0,b22bec36-9615-4f5c-8767-275495090a23,d634c501-495e-4557-9b8f-670bf5ecd32f,db11cbf3-7b91-489b-84a7-1920019ad380,be958b94-d8f9-4865-92f5-1acda30f5145,01HWZ0XBMNSX3M7EZWV9JM8F57,01HWZ0XBMN4W5EXT0VJNBGMZE9,01HWZ0XBMNRG6M5MN01T5DSP42,01HWZ0XBMNN1NN51RZBJPVQRW9,01HWZ0XBMNZBCYMDD4WXC4DYQH,01HWZ0XBMN23MPX5FNQQDAH8ZS,01HWZ0XBMNJ0R4BYMZT0AYT49Z,01HWZ0XBMN10JTSDBHAQ3ASHCN,01HWZ0XBMPMXW8HZKA2HJSG5MN
01HWZ0XBMP66J60RB5FEKFA4B0,8cb04905-6097-45dc-a99d-f37691b6c5a3,40a62fe8-dc11-45eb-adca-5acf0e85920e,f5645ff1-4ddc-4387-b32f-2af85048482e,1b6ece1c-a9b8-49a8-a3e0-2c12b44511c1,01HWZ0XBMPT98RGD7JQGJZ1XTG,01HWZ0XBMPTWE39HRYCW3Z2PH1,01HWZ0XBMPY3ZSVZPZMZSNAR89,01HWZ0XBMPQ5S55AXWMPBB6T58,01HWZ0XBMQFCWRMDSPYN9BWMBS,01HWZ0XBMQ0QA1AEZVHA9YKZX2,01HWZ0XBMQP57W3VMM81EPVMK7,01HWZ0XBMQ48A23Q0MXY482Y7Z,01HWZ0XBMQV0461C9YB828ZDSK
01HWZ0XBMQBT2VY6AXVA45DRS5,264994f3-5e9a-4a02-95ec-d426500fe9ac,bef7b70e-4258-424b-860c-b359007d064e,5110ad22-67ab-40cb-bb3e-4b22565f5148,91c45934-693d-41e4-8459-f7cfa8f10db5,01HWZ0XBMRQ370HEB624AE9Q87,01HWZ0XBMRSNHTCJCFM3JR0Y68,01HWZ0XBMRZRWJ8843GQ1PPDVY,01HWZ0XBMR52G89CC1RAV6TPZV,01HWZ0XBMRMY43VA1EYS9JXWZ4,01HWZ0XBMREHV0WCN66MQDTYKV,01HWZ0XBMRN7YRGR50ENJY9VCX,01HWZ0XBMS0C6AS24C859CCMZQ,01HWZ0XBMSF6BH1JCJBQTH12C6
01HWZ0XBMSSBZDCZ6ZGQCWDVGQ,e164d370-ca68-4f2e-957b-47ffdcdf666f,a3309ba3-9dd2-43f1-98e0-ef951a2f16a3,9d9eef33-5af3-4cd8-ae09-650d1990dfd2,1a885dcb-95f2-465c-bb2b-259d549592a5,01HWZ0XBMTWN9Y0BRR4GS3WDJJ,01HWZ0XBMT2Q3NYN3ZD8J0EV4J,01HWZ0XBMTXN4KM0M1K715ZMZM,01HWZ0XBMVXM2E4NK7WC0A8KA7,01HWZ0XBMVPY475Y61CXA6Z63K,01HWZ0XBMVCEJVQX6951V1WV22,01HWZ0XBMV74R0J91F1MRYG710,01HWZ0XBMWKYYCJADV2D1YCT7H,01HWZ0XBMWPPA756RTP1B4N2XV
01HWZ0XBMWMDT8C8ZH2RGAT64S,9b743f9e-4d31-4f7b-a094-cddcd0b6e088,9f2a7d1d-5e16-40e2-9673-9c73075cdbcb,a5bfecb8-3b72-42dd-a473-4080ce020b1e,66ca7d6c-8e0e-48f0-b8da-5f30e012cba3,01HWZ0XBMXYTQ1S2CS2QPQ9H6C,01HWZ0XBMX6SHSVKFJW9WKW0NM,01HWZ0XBMXAAQSBAVM8C54XJYX,01HWZ0XBMXS6KV8XY6JXFYRFVV,01HWZ0XBMYV2WBXMCR5WP0HEQY,01HWZ0XBMYP5YKSQA99QA1K0B1,01HWZ0XBMY9F22J74RQKXJXEZS,01HWZ0XBMY1GT2P0HQHR4J4NJQ,01HWZ0XBMYXRXY0HAT5BY5AZE2
01HWZ0XBMZGW534FNJEDCCDEEM,e790a0b9-df17-41da-b3da-7112468c3739,2b81e100-05d0-451c-ac4c-2a34c1fee479,9775506a-b2bf-4d23-86c5-4426959e66fe,441928fe-df7c-49fe-a40f-e3a4199cc606,01HWZ0XBN0RKMFTG4BFDM2WD4M,01HWZ0XBN0V2PDEAXAXPE0CRZM,01HWZ0XBN0DQFYMDMKD29FQ6R1,01HWZ0XBN0WG8RQX7X87MB1JN2,01HWZ0XBN14W4ABQG0M3XSY0DB,01HWZ0XBN1BVPQF6ZDNGDQTFX3,01HWZ0XBN15P8T8EE3ZRMX7Y2X,01HWZ0XBN125MB985M61MP2RWF,01HWZ0XBN1ZB3JNBHTT4E4VHNT
01HWZ0XBN1EP8NDEDBBC3ENMYR,5a09a3da-5d8f-49c0-8825-80f9b360b0a7,aa47a728-ee23-40d5-91be-83b11f2f483f,195b54ed-5771-4b39-b615-6692ca4e675f,fb966752-95b2-4602-9ed7-4795cbad3faf,01HWZ0XBN2R40V4J09BZ5M8JNW,01HWZ0XBN2X9KCMYQ3054MQEKV,01HWZ0XBN2QY6J9PVN1DZAH5T5,01HWZ0XBN2W0FZR987RZGSSYFH,01HWZ0XBN2Y67H7JCDDAG4FFKK,01HWZ0XBN2BMV109GA6AQ5YX1F,01HWZ0XBN2W13XWAFVWSXM4KWS,01HWZ0XBN27QEF7RRA4Z8BYQEM,01HWZ0XBN3HA9RCZSK8PP186QN
01HWZ0XBN3KZPS1QA59X3J1BME,b739d2d2-ee14-4b40-bf5b-9c2ddb25f1af,f257fc18-c6dc-4b19-a246-c856ea6340ea,5fe2e1ee-8476-47ae-9871-55bfb037f2de,753578b6-ef44-4022-8275-75ceede63ea3,01HWZ0XBN36QNSVX7VMXM1AW9F,01HWZ0XBN3TCEGJKHKFKVKX6QY,01HWZ0XBN327EB1JM3W9MBJ878,01HWZ0XBN4S714C6FHTS7GSJWD,01HWZ0XBN4DQXQ611B9GGAAFZX,01HWZ0XBN4Q12NREMTMMMSTYYW,01HWZ0XBN4JQ1K0WN7ME6Y6CXW,01HWZ0XBN4F0RPPQAWZX9Y9BRG,01HWZ0XBN4W0YZ757ZVM6GTFY6
01HWZ0XBN51J3BC4NBGTGVFERQ,51a7cffb-9355-4fdb-b111-46e10d0edddb,701e79c6-1961-4edd-be11-2c5152b4b9ef,de389b44-0041-4e0c-ab7e-ba3d6d824f47,35972087-1ccb-4985-9b15-469cbd1b9901,01HWZ0XBN5PKXG2SY7PQTFYG0Y,01HWZ0XBN5Q7WMKAPA5XSW0WJE,01HWZ0XBN5VFG0XRY2HTSA511P,01HWZ0XBN5SNEZ79ZTYCNTRXZZ,01HWZ0XBN6RCG4Q5MMKH5A3FQC,01HWZ0XBN6M7VBAF15RNACAH4D,01HWZ0XBN62AXJ39AS8998V68N,01HWZ0XBN6Q6GBYNHQX9ASVP7Q,01HWZ0XBN6VYY39F5JV07CS0NV
01HWZ0XBN6KRVYBXPSVAJF4QZ1,f229cac4-0900-4233-996c-21c324d54c60,b27ea582-c2e3-4691-a437-18438cbc928f,74e4a4b9-9c9e-48b6-84b1-1743607abf25,71d2bce1-44b4-4daf-8308-237f1e018d05,01HWZ0XBN782NK8J5G32J7P3XH,01HWZ0XBN7Q014NVXQP1HJQNJN,01HWZ0XBN77NZT43PA0SM0RHSP,01HWZ0XBN7NT4QFGV3QWMMSHVJ,01HWZ0XBN8B7KK4RFJVP5SWZ3M,01HWZ0XBN81EBJFN3NBSE5EXQ4,01HWZ0XBN8K6CGPX6QHV1Y840Q,01HWZ0XBN9BS1ECMCH3YACS0NN,01HWZ0XBN974ATPVSQYNZZZAE5
01HWZ0XBN91AGG3PH43HCSXQ3W,bf61fbd0-34b6-451c-b122-38dfe0802952,61c023cb-6aaf-4101-9cd1-7c753a2601bf,b658f23e-f683-47b0-a442-d3be3f6ace4b,eb4ff887-d56a-444a-88f7-42fcb3eaf648,01HWZ0XBNANEFFWQMQM5WVA935,01HWZ0XBNBD3X0Z8N1KNJNDFYN,01HWZ0XBNBJ5KT42AKVVF113HZ,01HWZ0XBNBVRQ7W4SKT0963KSJ,01HWZ0XBNCSQQGXG5R106DH6XM,01HWZ0XBNCYJ3TEHC5Y2NQ561X,01HWZ0XBNC1MCYJ5KJDSGW76JE,01HWZ0XBNCEK8NCTXEA1MCK4WP,01HWZ0XBNDSMWK96DSM7TYYN6Q
01HWZ0XBNDVWHF8H6BZ9JMTKGX,760a154a-1df8-4705-8641-a95cf411754a,2f83814b-3396-4676-9cb6-997c4e512b8e,991f1d40-141a-46d5-92c9-2067a8e016df,8330d8c1-3cd8-4bee-9671-00b893c02007,01HWZ0XBNE9VTBG7F6C9G4GG4X,01HWZ0XBNEPHSCZF888RH02HZN,01HWZ0XBNF7FZNZ1W3JC3PN33Z,01HWZ0XBNFN353YPC7RA6GR7W7,01HWZ0XBNFFW31GG71YEM724Q1,01HWZ0XBNG8GPCV73GAE6A6BZ5,01HWZ0XBNGP3YX45XM7YHHMWSX,01HWZ0XBNGSNETFNAXZSJCQ6QJ,01HWZ0XBNGMYPAYP6Y61H0JZBG
01HWZ0XBNGBRH46WRAFRSH10PR,b67e1c5b-4e42-4d3a-b88c-7ebf70c803e7,9331d5c5-8799-46f7-9844-5c7e7f34de5a,7c7908e7-0e86-46c1-be48-bc83066044e3,d89e2703-7a47-40d1-8bcc-72c10659b4f9,01HWZ0XBNHV5GR9PCWJJVGVH19,01HWZ0XBNJS8YDVHHBMF2WSG87,01HWZ0XBNJSAAT1CMATYRY9C3Y,01HWZ0XBNJAKF4C20THP05TW8W,01HWZ0XBNKSTDZ005DFMYR8FY7,01HWZ0XBNKFKWBQK49VSGCRC3F,01HWZ0XBNKYG70S31Z3MDCHW1N,01HWZ0XBNKR2GQGX5JY10BTNNQ,01HWZ0XBNMTJ9BDB0630WRT2B8
01HWZ0XBNM336R9FFK4B5TECFH,b0cfbe16-8a1d-4113-a4ee-7704ef179662,e0cd7bc9-997d-4273-b53d-70f7d9f145e5,0063eff3-25ef-49d3-a468-9b456817192a,c166ed1c-f145-4e17-ad3b-65a096a81e80,01HWZ0XBNNBKR6FE9X2KPY7T9Q,01HWZ0XBNPZ174HN3BSKC6PP95,01HWZ0XBNPN6KY686R80RN2C18,01HWZ0XBNPTW3BZX1NFWRQP0DD,01HWZ0XBNPPJVJKMKQ961QB2JZ,01HWZ0XBNQK81VHH48A79J19F9,01HWZ0XBNQHYEJ2327A34R0JFS,01HWZ0XBNQC7G3XM5SD63RFDX8,01HWZ0XBNR5SD1RXJJ9X9MAB12
01HWZ0XBNR9SA9VDYB5VM5W0R8,55da0b64-6dc2-494c-a294-60b981d8deb0,a9bf6f15-51b1-4724-95c0-6926b77277ba,ae038d13-f259-44d1-b953-4e8cf51e1deb,4a662277-b161-48bf-a1cb-280738f9da38,01HWZ0XBNS3ZFK4NEQEQZCB1DA,01HWZ0XBNSZ77M7ZNNEQ8Y35ZF,01HWZ0XBNSPKN7CF2S2GJVZWAG,01HWZ0XBNT1GSB95PJCHQ605YK,01HWZ0XBNT525K45VNDR5P3RZE,01HWZ0XBNTJGADDPJY6RVW253D,01HWZ0XBNTTX6Q7M6XVS9XJG8V,01HWZ0XBNT4T76MC8BXW04AR1B,01HWZ0XBNT7DA6AVR5KSR4H3WA
01HWZ0XBNTJJX5B469JEGRFMHM,512579d7-28de-4d21-9b0e-8beaf9519f59,81dafdd7-1b84-4a41-8fd1-88f145f6766c,52ab20ac-e2eb-4748-baeb-baeda18bcc19,dd6355df-a801-4fcc-8476-c824f00c9b51,01HWZ0XBNVVH57G6T72TAERGW2,01HWZ0XBNV6MDJXQZ838NA7C72,01HWZ0XBNV0GT0YB7MJ4W9ASX4,01HWZ0XBNVYRX8BZPBZE7GB7V2,01HWZ0XBNV1XA1RYNDZ9W4SHEN,01HWZ0XBNV11AR2RSM80ABJ2EW,01HWZ0XBNVHHH7ZMZJTV93N3X3,01HWZ0XBNW19RDQ3PKJ5VBBYF1,01HWZ0XBNWGJ3A2XXC66P508MP
01HWZ0XBNW3R2PY07TCF331AMR,27268039-ca02-4122-8016-6772edc64489,ccd1aa4e-8744-4a61-908c-dccbe365977c,fd1232fa-0d61-4824-9774-89cce5e141a0,be4bc297-58ce-4bd3-9768-f6d5098285c7,01HWZ0XBNWFXV8AY5GHN2AX4HV,01HWZ0XBNXQNVNPG2P736B9DB9,01HWZ0XBNXF3P2834RQ3K4M8ZA,01HWZ0XBNXP88YWDPNCQ4A8RW6,01HWZ0XBNX2HSFQHADYJ1EE3CS,01HWZ0XBNXP9XFPZZBWQ194NKD,01HWZ0XBNXQXE22ZQ3SRN5EVX8,01HWZ0XBNXKN1VZRXFG3SH8ZQJ,01HWZ0XBNX0PSEJAFWF72ABBFR
01HWZ0XBNXQY8RNEC6TP1NEAAT,da1b4ace-a9c1-48c7-bc8c-a21b347d1004,876f157a-b802-4b5b-9d65-9b0d8902442b,6514ad8f-406d-4f04-8463-eabf2033cbe3,583e2ce1-7213-400b-8b22-31e5edbcd5f9,01HWZ0XBNYHF3MGZKE6DFW0MC8,01HWZ0XBNY0M2C9F14KA0DNT0T,01HWZ0XBNYRHB0AQH0YY7Z0TE5,01HWZ0XBNYBN7MEX57CGN8XAMZ,01HWZ0XBNYQHCSDT3C5GP42GG4,01HWZ0XBNYDP509BC4PXM0PM1V,01HWZ0XBNZPERYAT41PM79Q0HW,01HWZ0XBNZXQAYTKY4YHVG53YC,01HWZ0XBNZG7BT71K9GWNEEG60
01HWZ0XBNZYQ0REQ2PNFPNSB3M,91057bde-ecf5-452e-b498-83f808e018ac,9e96ea1f-7b2b-4b19-9931-40b8183425d4,e51592fd-e51e-487b-a542-3a20ca130ea4,d7b6356e-8f1f-4298-9704-d401ee3c8091,01HWZ0XBNZCW41J0PB48Y4V917,01HWZ0XBNZTSC0JZTPAK7M2WV8,01HWZ0XBP0DZT5N06WWB1BEB33,01HWZ0XBP00B74SHAH4DFH5PJY,01HWZ0XBP0PCB0JJKHTJVGH2RT,01HWZ0XBP0FJT0QDNW8GRDAMVZ,01HWZ0XBP05P91JXKFMG4EPTJV,01HWZ0XBP05NJS22BBBK7X2PCY,01HWZ0XBP0SH6TBE87R7CJY4W3
01HWZ0XBP0Q4DEGS3EB2FTQNGA,f4bb6175-ae75-4bdc-90bf-f1c18c78af3b,776bae9e-6bcc-4378-afde-5059d3971a33,741f68bc-c79d-49cf-8d15-cdf84f41ec7d,6ce9d346-9d3b-45f4-8c6f-8f86e98e050f,01HWZ0XBP1H84Z1M7V706BFX2H,01HWZ0XBP1YPW92HRQ64AJYNZB,01HWZ0XBP1YPFPK16H3FN08HXY,01HWZ0XBP1ZY7PJG9EK8K92Y3A,01HWZ0XBP10GSY7RB2GND2F827,01HWZ0XBP1CSHJJBE09F0944KA,01HWZ0XBP24Y5GVYAN4KH99S1P,01HWZ0XBP2VNKMXS2RHEC6VKA5,01HWZ0XBP2K65EVX6BN1SFR6R5
01HWZ0XBP2RS7RDGWBX6BM0J5G,a6b62479-9b36-4d79-ab44-81fa74d21b3c,bc912347-5a71-49ef-a22f-2099514ea627,02d29477-21d5-4aa5-ae7d-bcec02524cbe,90c634b3-cb74-4076-83d2-67d22abab552,01HWZ0XBP2N8DYXSFYGM0088W8,01HWZ0XBP35WMCKENBXRPR1GX7,01HWZ0XBP39KJVSCHMJHN4MVWD,01HWZ0XBP3JC1W7CSX1XG7Q1YR,01HWZ0XBP30PSHP29BFS56YCZP,01HWZ0XBP37AMB9SN7064BTYQ3,01HWZ0XBP3NATNXFV1NBEZHYBC,01HWZ0XBP3TT44F8PV5A3Z84AJ,01HWZ0XBP3HXR1AHZ2X6KJ04Q2
01HWZ0XBP4BGPZ1RQ5PHJA2XCA,408da4ca-543e-4eb8-9b6e-e63da292e7fa,6d97569a-cdca-4ba7-b80f-394df3fe2782,3ec664d1-d17d-44b0-a450-fae85d46977d,42943e1c-5fb2-4299-af95-c733649b3806,01HWZ0XBP4DEKAP1Z2QE5F6BGZ,01HWZ0XBP4Q976TH9RJZ5J8XWA,01HWZ0XBP5CJBVZXBESA1TV5Z9,01HWZ0XBP5R3588Y4X798F66FJ,01HWZ0XBP5S0JVGS8ZP3P2T3YA,01HWZ0XBP5PBQJVK2VR1NT6SVX,01HWZ0XBP58XEQWA5CP0MNZ6T3,01HWZ0XBP6ZH6YF26CY8KY0QNE,01HWZ0XBP6QT1G9GRJVDCQAFEM
01HWZ0XBP6DNKTDN25KJZ1YCZ5,faa11a21-7ad9-4138-acf8-34d31b7d074c,54f0ee69-d5c9-41c1-b4a1-58e492bbda3a,7ebe36f3-f3b8-48d7-a5ae-a11516eb97d0,0e7bb1fb-378f-430c-a586-87a3d7a5195a,01HWZ0XBP8H53J9QD7V48AJGGC,01HWZ0XBP8MJH3ZWTZ0JGM84Y4,01HWZ0XBP8PEBRYCWC13N2CV76,01HWZ0XBP9F3Z70KPNCW5H8XDN,01HWZ0XBP9CHX4VXC3CQJXTWS8,01HWZ0XBP9ZKGDSYY3MW1AP3QF,01HWZ0XBPAH2AP00ZVJF0XNC5V,01HWZ0XBPAGS56S85Z9TN93B17,01HWZ0XBPAKKRC0ZV464S01AA6
01HWZ0XBPBEBTNFVBX08V6EBMR,90b8b8b3-39cd-457b-af1f-7cc51192baa5,140aa43a-2ad2-4b7b-a609-a51c3825eebb,86c34228-e1e7-4d86-ae27-6c45e4d6e1aa,5dca65e7-e003-4d7f-8c07-981595880a7b,01HWZ0XBPCBCF82RZ21TGM0VZK,01HWZ0XBPCMQ1MZAQEK8CFMZBV,01HWZ0XBPDR09JTRYBV9T93V4R,01HWZ0XBPDMDHEAKHT0VZ9D5DQ,01HWZ0XBPDN8PWDSW99VJN4V5A,01HWZ0XBPDSF8SHQX179W49XHS,01HWZ0XBPEK3R9J7PNFC7BJ3PV,01HWZ0XBPE7TEBP00R1BCFFSEW,01HWZ0XBPE378Z8XF8X9CFQ0MV
01HWZ0XBPEBE6QWRPHMYGC0SW9,fc74060e-f06d-4ccd-8299-040075e4af10,ae85dfe0-be35-492b-93de-9263602754df,dc8bdd0f-f913-4acb-b69f-0bf0d4d663e7,10aa3a69-efe3-4d59-b966-b2807fdbc04f,01HWZ0XBPG65P2WZ9CTCGZJDX4,01HWZ0XBPGATZG9966R6EH8060,01HWZ0XBPG7642T3V991VP0G4Z,01HWZ0XBPG7BJ65D0DRJCAHJK0,01HWZ0XBPHH4YQ94M5DPWE6DZT,01HWZ0XBPH72HQ3YTZX9RY9B55,01HWZ0XBPHFFRWTBNTKCFF5TRB,01HWZ0XBPHW1Z00A5K4FPNVJX3,01HWZ0XBPHBB5GKE5AKBKKS1V1
01HWZ0XBPH6V467GWPWMHCHA3A,29069733-f3bf-4caf-9043-89c544e8fa76,53ebcc35-e6c3-49a9-b667-8a5a2b223da3,2ddd4497-f275-4dd4-a5e4-0f5f18855a37,734b7d4a-94a7-4b30-86be-ddb3f1b14fe0,01HWZ0XBPJKM6T86MTH400XVA0,01HWZ0XBPJXE18D6H6WZK5V75T,01HWZ0XBPJPX9F0DHXHFHRK1ZC,01HWZ0XBPJMB4QWJ3QWBXNZ11V,01HWZ0XBPJSZWSKTCG9VPC79SP,01HWZ0XBPJ540ZNFDFVEQKZS7Q,01HWZ0XBPK208XF9050Z9509PC,01HWZ0XBPKT8ZFKG6XAMXGMHFE,01HWZ0XBPKKKSYDVC66A2BH7XA
01HWZ0XBPKFXE3TNE24SDFXQAP,3f700ac3-c3c8-43e7-b3e4-4c2e401d50e1,d22fcbba-51fb-42ff-a7d3-c74675734b5d,ab87f762-c68a-426d-9f82-4bd9523a894d,944ad13c-7028-4bf3-ab6f-45464fec2baf,01HWZ0XBPK0R3SX7S3SHS1K1D2,01HWZ0XBPMCMTAK3RRNGQDYM8X,01HWZ0XBPM4VBQ99SVFSZXM904,01HWZ0XBPMR38K9CAE12M5R60G,01HWZ0XBPM4R1SVGYA7VBD6167,01HWZ0XBPMZMJP4N42HF9C492M,01HWZ0XBPN4YCH3026MD3AN7BY,01HWZ0XBPNPACMR3Y9WXJ84SY9,01HWZ0XBPNAH51JDPJFYDB5CE9
01HWZ0XBPN0NMECRDCBR62P62V,11866d7e-cf07-49c4-995e-67ca7f54656d,6f870caf-c4ad-4ff6-809d-b2ed99cd44cb,303fc0b7-d1ab-489e-a524-3fabcbfac887,a37b9114-e9f3-4e42-b4af-c11300c00caf,01HWZ0XBPP7XDY8RH1HVX96JPW,01HWZ0XBPPPCA48P1EH53EY6AM,01HWZ0XBPP7WDMQM6M7FGZ6BNB,01HWZ0XBPPNXM491M96WFZ8M86,01HWZ0XBPP9QME5T9Z87FZY3TN,01HWZ0XBPPZZPXPGZ05CCQ9BYQ,01HWZ0XBPPY1ENFE7WH6XN3730,01HWZ0XBPPRBQNXCNZ31Z8MGP2,01HWZ0XBPPJZ2M81C6QPJZJW2K
01HWZ0XBPQ9HX40Z2W92A20KZK,f1786b0f-558e-4702-9c93-a74f8f614658,b1bd6a29-fe43-4d9f-aef7-f9d95dd991e4,90c0cdd4-fe93-4fc4-b8d5-f07bd22e0f7a,9e60ff85-d2f5-4645-b6c3-f275d336c1d2,01HWZ0XBPQ2X153P8QHSCJ7HY7,01HWZ0XBPQBC1JACVAKYTTMP3F,01HWZ0XBPQ13CSTEAG477NHGSH,01HWZ0XBPQB27M6X66NXBKRZ3P,01HWZ0XBPRB79F1ZVYZX3C4D3M,01HWZ0XBPR2B5MZQS8X346TN2K,01HWZ0XBPRPWS1C2580XPDMW6Q,01HWZ0XBPRX57V80ZT0J8XFRJQ,01HWZ0XBPR5X1T3SEHYFRXE6QJ
01HWZ0XBPSTA8TYD825SB0K36F,8e918530-cb7f-4732-a81d-ce5eeacf7267,8d14e430-13d5-4558-b5ae-af2e07c6e50c,7c1ddf18-80b8-4ba1-ae90-deb6e9e148ec,a9844baf-d9d7-41c1-a517-aee64961cace,01HWZ0XBPT6K3NGAX5BJ48V0SZ,01HWZ0XBPT5VEK79DD6EHY1434,01HWZ0XBPTSHGN5XHA6VVGWC6X,01HWZ0XBPTJQBBBEJF916TKKT4,01HWZ0XBPVNZR0WNPC4V81AM9V,01HWZ0XBPVCC3ECSCX117YP5M5,01HWZ0XBPV6KFQVK4XRF7GHBKF,01HWZ0XBPVX0RYVVGMVYSTGW8E,01HWZ0XBPW4JV07QN9R0QMJ2A2
01HWZ0XBPWCRK1NPH39DEM5FDH,5322ed9a-ac13-4c68-ae06-e4fc90295c41,8ab6512e-e0b1-4f60-995b-74010b379c17,213afc52-bd4f-47ad-aa38-4a6a842766e0,9271e79f-4c0d-48f2-b24f-56795f12bd4c,01HWZ0XBPXGK986EQCKM43WP36,01HWZ0XBPYMWGGBT3F84D46M23,01HWZ0XBPY2J7NTG924CJHJ9GH,01HWZ0XBPY4M12DKC50FAZ5DPF,01HWZ0XBPY4WNWF390TND8A2E2,01HWZ0XBPZ2FASPX4APT4TNWYM,01HWZ0XBPZ4MAX94HKB8748DWX,01HWZ0XBPZWS3QEGPHPMGE979D,01HWZ0XBQ0GPFCMRG6HE7X016T
01HWZ0XBQ0TXAGD3KJ19VW100X,6daa7dc5-b251-4c47-bde3-2fad5cf39d24,3acecf7b-caea-4a45-a292-8f3620b6692d,6e6a2014-5099-4627-9a52-84b28386bbf2,8eba844c-f273-4dd7-acbc-7f5bf1dca98b,01HWZ0XBQ19FM17GW2EZ87XKSA,01HWZ0XBQ2EHY5243VMDVMRCMK,01HWZ0XBQ2F2SHR44TMTMAAZND,01HWZ0XBQ26FGCSCHDDKYRRAX3,01HWZ0XBQ3641Q41SYAQRSFEMP,01HWZ0XBQ3W4J7PPMMEFKFV4BK,01HWZ0XBQ3PMWN1VBNFGABYX3X,01HWZ0XBQ3QR27VKAQFJYA6XGW,01HWZ0XBQ4Z5Q2PXG9PJ9VE8XH
01HWZ0XBQ46F4SKAX4BMRE8S0C,bdb8fb3c-61cd-4997-9fd8-fa95f204b4b3,0186e069-3bea-4a95-a871-5ac2f0a4a179,00017ba1-7a34-4f23-9aff-497148a780e3,eac8673d-a03a-4c2a-9f29-1085a9a9c62c,01HWZ0XBQ57MCS7J7HMD4G4HKP,01HWZ0XBQ55ZQZR21KDED6553G,01HWZ0XBQ6V90S5CAZCF8VQ0CY,01HWZ0XBQ6QQJXCE7WKW7H55GR,01HWZ0XBQ68DD0J7A57A7RF28S,01HWZ0XBQ6TTEQBTBJMWHKPWM6,01HWZ0XBQ75203XSKMBYTF0BXZ,01HWZ0XBQ75E10PSGF1VX1V32D,01HWZ0XBQ7TR7MD0DRP937FY07
01HWZ0XBQ87H5GZRV4PJSEAXK1,2b913c86-cbd1-4e59-b4a4-83eab75bf3f0,1142cd17-9fed-48dd-b0d8-628b10ba8ea4,968a4166-3394-4cca-bffa-3e726f2308bb,54018f8d-8fa7-4e93-9d98-d8f03f95a152,01HWZ0XBQ9YS2D2BNZ39BVAQE5,01HWZ0XBQ9HCNX6MSF2GQBPVSA,01HWZ0XBQ9H5HNGZGETV2TD711,01HWZ0XBQ9BJX621ZYSV8ATMKE,01HWZ0XBQA26H9X0J1EF1HK8R4,01HWZ0XBQAYKQ09PSWBC313X8Z,01HWZ0XBQA6DE37GRFCVFZ1CMM,01HWZ0XBQA9H5AA5R1E1E0AJNH,01HWZ0XBQBJJ9C3N4TMA87Y0X2
01HWZ0XBQBQM4A9Z690WXQPJ25,755647d2-0a1b-4372-bd46-3504a4311b80,4e755ae7-4b34-4b2a-8030-ba85971a1494,6d58c4da-a204-432c-9305-9849f363c965,6b567be1-9c44-4efe-9373-82594e0aed9d,01HWZ0XBQCVJXMAQGQ9QBV8P46,01HWZ0XBQC8P24ANG7TG0QFXPK,01HWZ0XBQD2KGS50266H4QGPKD,01HWZ0XBQD3REN50HKDS49XMTS,01HWZ0XBQD3G2Y143PS3Y6CK3W,01HWZ0XBQD05WXZ6CSY8F5TZYF,01HWZ0XBQERXJN50YGY0351P88,01HWZ0XBQEHBH78FZNEEHKB4S0,01HWZ0XBQE3G4RQD37EQC4032H
01HWZ0XBQFYQAPJHG2GQ5T9A9X,6ea5e78c-6cca-4e6c-82e7-467d4c7845fe,860160f8-cb8a-4cbf-939b-b94697c1cc9e,5b289e0b-7900-4c96-b561-50eb74803557,8c246574-e39e-4537-9c15-98c36d235846,01HWZ0XBQF8SAPC2HKTG22AEVM,01HWZ0XBQFKQ0SFPWW0WPSE4JV,01HWZ0XBQF3179H1JP7YMN8J1D,01HWZ0XBQFC3VVQB2K7VBM6KR0,01HWZ0XBQFA2GR3WH6WRXMY25S,01HWZ0XBQG4PRQ697JPRE3AC6Y,01HWZ0XBQGGED0CKDKH4AQQ94C,01HWZ0XBQGWPCTH84RC0ZXRRGN,01HWZ0XBQHH52TXPF6GA6700NJ
01HWZ0XBQH6ZMT9HQHTWAT1YRZ,d721ffb2-8c9e-4f22-9a16-3c1fdfc240b6,8488de49-73bb-4831-b097-088a18acc52e,18a945e1-1a9d-4971-8a1e-cdfde7ebfac0,0293d0bb-93ca-471c-aade-e880d39272ae,01HWZ0XBQJF519D2KNDWR8K513,01HWZ0XBQJ17DVDB8HHAJ8C49F,01HWZ0XBQJAZDYQJNH2WHR2HAX,01HWZ0XBQJXTF6Q50V4EG57H9S,01HWZ0XBQJ938QTK3B702A8K7S,01HWZ0XBQJ2WPN3RGSH8Q3BAJR,01HWZ0XBQJN0DARQ6FZDAM5J8N,01HWZ0XBQKGMT03W03D710KG2T,01HWZ0XBQKPSW7R1D0WVG60TXF
